record_id,date,category_id,name_id,role_id,activity_id,hours,money,comments
000929,2018-09-10 00:00:00,002,00027,00,0014,4.0,0.0,none
000930,2018-09-12 00:00:00,003,00005,00,0020,2.0,0.0,none
000931,2018-09-12 00:00:00,002,00027,00,0014,1.0,0.0,none
000932,2018-09-13 00:00:00,000,00027,00,0027,4.5,0.0,none
000933,2018-09-14 00:00:00,000,00059,00,0027,3.0,0.0,none
000934,2018-09-14 00:00:00,000,00027,00,0020,0.5,0.0,none
000935,2018-09-15 00:00:00,000,00027,00,0020,0.5,0.0,none
000936,2018-09-16 00:00:00,003,00050,06,0020,0.5,0.0,none
000937,2018-09-19 00:00:00,002,00027,00,0014,3.0,0.0,none
000938,2018-09-20 00:00:00,000,00064,00,0006,3.0,0.0,none
000939,2018-09-20 00:00:00,000,00027,00,0027,4.0,0.0,none
000940,2018-09-21 00:00:00,000,00059,00,0027,3.0,0.0,none
000941,2018-09-21 00:00:00,003,00027,00,0012,2.0,0.0,none
000942,2018-09-22 00:00:00,000,00027,00,0027,6.5,0.0,none
000943,2018-09-22 00:00:00,000,00027,00,0020,2.0,0.0,none
000944,2018-09-23 00:00:00,001,00006,03,0000,1.0,0.0,none
000945,2018-09-23 00:00:00,000,00027,00,0027,4.0,0.0,none
000946,2018-09-23 00:00:00,003,00027,00,0020,2.0,0.0,none
000947,2018-09-24 00:00:00,000,00006,03,0020,2.0,0.0,none
000948,2018-09-25 00:00:00,002,00027,00,0014,1.25,0.0,none
000949,2018-09-26 00:00:00,001,00006,03,0000,4.5,0.0,none
000950,2018-09-26 00:00:00,000,00027,00,0014,1.0,0.0,none
000951,2018-09-26 00:00:00,000,00027,00,0009,1.5,0.0,none
000952,2018-09-27 00:00:00,000,00027,00,0020,6.0,0.0,none
000953,2018-09-27 00:00:00,000,00027,00,0027,3.0,0.0,none
000954,2018-09-27 00:00:00,003,00006,03,0020,3.0,0.0,none
000955,2018-09-28 00:00:00,003,00006,03,0020,3.0,0.0,none
000956,2018-09-28 00:00:00,000,00027,00,0014,1.0,0.0,none
000957,2018-09-28 00:00:00,003,00027,00,0020,1.0,0.0,none
000958,2018-09-30 00:00:00,003,00006,03,0012,2.0,0.0,none
000959,2018-09-30 00:00:00,000,00027,00,0027,5.5,0.0,none
000960,2018-10-01 00:00:00,000,00027,00,0027,2.0,0.0,none
000961,2018-10-01 00:00:00,001,00027,00,0009,2.5,0.0,none
000962,2018-10-03 00:00:00,001,00006,03,0000,2.0,0.0,none
000963,2018-10-03 00:00:00,000,00027,00,0000,2.0,0.0,none
000964,2018-10-03 00:00:00,000,00027,00,0020,3.0,0.0,none
000965,2018-10-04 00:00:00,001,00006,03,0000,2.0,0.0,none
000966,2018-10-04 00:00:00,000,00027,00,0020,2.0,0.0,none
000967,2018-10-04 00:00:00,000,00027,00,0027,6.5,0.0,none
000968,2018-10-05 00:00:00,001,00006,03,0000,3.0,0.0,none
000969,2018-10-05 00:00:00,000,00027,00,0027,7.0,0.0,none
000970,2018-10-06 00:00:00,000,00027,00,0020,4.0,0.0,none
000971,2018-10-06 00:00:00,003,00027,00,0020,2.0,0.0,none
000972,2018-10-06 00:00:00,000,00027,00,0027,2.0,0.0,none
000973,2018-10-06 00:00:00,003,00006,03,0024,1.0,0.0,none
000974,2018-10-06 00:00:00,000,00027,00,0009,1.0,0.0,none
000975,2018-10-06 00:00:00,001,00006,03,0000,4.0,0.0,none
000976,2018-10-07 00:00:00,003,00027,00,0024,1.0,0.0,none
000977,2018-10-08 00:00:00,000,00006,03,0020,1.0,0.0,none
000978,2018-10-08 00:00:00,003,00006,03,0024,2.0,0.0,none
000979,2018-10-09 00:00:00,000,00006,03,0020,1.0,0.0,none
000980,2018-10-10 00:00:00,000,00006,03,0020,1.0,0.0,none
000981,2018-10-10 00:00:00,003,00006,03,0024,1.0,0.0,none
000982,2018-10-12 00:00:00,000,00066,00,0027,4.0,0.0,JAMIE
000983,2018-10-12 00:00:00,001,00006,03,0000,2.0,0.0,none
000984,2018-10-12 00:00:00,002,00027,00,0014,2.0,0.0,none
000985,2018-10-15 00:00:00,001,00006,03,0000,2.0,0.0,none
000986,2018-10-15 00:00:00,000,00027,00,0015,2.0,0.0,none
000987,2018-10-16 00:00:00,000,00058,00,0027,2.0,0.0,none
000988,2018-10-16 00:00:00,000,00027,00,0027,2.0,0.0,none
000989,2018-10-16 00:00:00,002,00027,00,0014,1.0,0.0,none
000990,2018-10-18 00:00:00,003,00027,00,0024,5.5,0.0,none
000991,2018-10-18 00:00:00,000,00027,00,0009,1.5,0.0,none
000992,2018-10-18 00:00:00,003,00006,03,0012,0.5,0.0,none
000993,2018-10-19 00:00:00,000,00057,00,0027,4.0,0.0,none
000994,2018-10-19 00:00:00,000,00066,00,0027,4.0,0.0,JAMIE
000995,2018-10-19 00:00:00,000,00027,00,0027,7.0,0.0,none
000996,2018-10-19 00:00:00,000,00027,00,0027,5.0,0.0,none
000997,2018-10-20 00:00:00,000,00027,00,0027,9.5,0.0,none
000998,2018-10-22 00:00:00,001,00006,03,0000,3.0,0.0,none
000999,2018-10-22 00:00:00,000,00027,00,0027,10.5,0.0,none
001000,2018-10-23 00:00:00,002,00027,00,0014,1.0,0.0,none
001001,2018-10-23 00:00:00,000,00027,00,0027,4.75,0.0,none
001002,2018-10-24 00:00:00,000,00027,00,0000,1.25,0.0,none
001003,2018-10-25 00:00:00,002,00027,00,0004,3.0,0.0,none
001004,2018-10-25 00:00:00,002,00027,00,0004,0.5,0.0,none
001005,2018-10-26 00:00:00,001,00006,03,0000,3.0,0.0,none
001006,2018-10-26 00:00:00,000,00027,00,0027,7.0,0.0,none
001007,2018-10-26 00:00:00,002,00066,04,0007,0.0,0.0,none
001008,2018-10-31 00:00:00,001,00047,00,0020,2.0,0.0,none
001009,2018-10-31 00:00:00,000,00027,00,0027,3.5,0.0,none
001010,2018-10-31 00:00:00,001,00006,03,0000,3.0,0.0,none
001011,2018-11-01 00:00:00,002,00027,00,0004,6.0,0.0,none
001012,2018-11-02 00:00:00,002,00027,00,0007,7.5,0.0,none
001013,2018-11-05 00:00:00,002,00027,00,0004,5.5,0.0,none
001014,2018-11-05 00:00:00,002,00027,00,0004,5.5,0.0,none
001015,2018-11-05 00:00:00,002,00027,00,0026,2.0,0.0,none
001016,2018-11-06 00:00:00,002,00027,00,0026,10.0,0.0,none
001017,2018-11-06 00:00:00,002,00027,00,0004,1.0,0.0,none
001018,2018-11-08 00:00:00,002,00027,00,0026,1.0,0.0,none
001019,2018-11-09 00:00:00,000,00057,00,0027,2.0,0.0,none
001020,2018-11-09 00:00:00,003,00030,04,0012,1.0,0.0,none
001021,2018-11-09 00:00:00,003,00027,00,0024,1.5,0.0,none
001022,2018-11-10 00:00:00,001,00027,00,0015,1.0,0.0,none
001023,2018-11-11 00:00:00,001,00050,06,0015,1.0,0.0,none
001024,2018-11-11 00:00:00,001,00027,00,0015,2.0,0.0,none
001025,2018-11-12 00:00:00,001,00006,03,0000,3.0,0.0,none
001026,2018-11-12 00:00:00,003,00030,04,0024,7.5,0.0,none
001027,2018-11-14 00:00:00,002,00027,00,0017,0.5,0.0,none
001028,2018-11-14 00:00:00,000,00027,00,0000,2.5,0.0,none
001029,2018-11-14 00:00:00,000,00027,00,0009,2.5,0.0,none
001030,2018-11-15 00:00:00,000,00030,04,0006,3.75,0.0,none
001031,2018-11-15 00:00:00,000,00027,00,0000,0.5,0.0,none
001032,2018-11-15 00:00:00,000,00027,00,0006,3.0,0.0,none
001033,2018-11-15 00:00:00,002,00027,00,0003,1.25,0.0,none
001034,2018-11-15 00:00:00,002,00027,00,0014,1.0,0.0,none
001035,2018-11-16 00:00:00,000,00027,00,0025,5.0,0.0,none
001036,2018-11-16 00:00:00,000,00064,00,0006,3.0,0.0,none
001037,2018-11-16 00:00:00,000,00027,00,0009,0.5,0.0,none
001038,2018-11-16 00:00:00,001,00027,00,0015,1.5,0.0,none
001039,2018-11-20 00:00:00,002,00027,00,0014,0.5,0.0,none
001040,2018-11-23 00:00:00,001,00027,00,0015,1.5,0.0,none
001041,2018-11-24 00:00:00,001,00027,00,0015,8.0,0.0,none
001042,2018-11-26 00:00:00,000,00027,00,0000,2.0,0.0,none
001043,2018-11-27 00:00:00,001,00027,00,0015,2.0,0.0,none
001044,2018-11-27 00:00:00,000,00050,03,0000,5.25,0.0,none
001045,2018-11-28 00:00:00,001,00027,00,0015,1.0,0.0,none
001046,2018-11-28 00:00:00,000,00027,00,0000,5.0,0.0,none
001047,2018-11-28 00:00:00,000,00050,03,0025,3.5,0.0,none
001048,2018-11-29 00:00:00,000,00050,03,0025,2.5,0.0,none
001049,2018-11-29 00:00:00,000,00050,03,0007,2.5,0.0,none
001050,2018-11-29 00:00:00,000,00057,00,0027,3.0,0.0,none
001051,2018-11-29 00:00:00,000,00059,00,0007,4.0,0.0,none
001052,2018-11-29 00:00:00,000,00027,00,0000,10.0,0.0,none
001053,2018-11-30 00:00:00,000,00027,00,0009,1.5,0.0,none
001054,2018-12-01 00:00:00,000,00027,00,0025,3.0,0.0,none
001055,2018-12-01 00:00:00,000,00059,04,0025,3.0,0.0,none
001056,2018-12-01 00:00:00,000,00027,00,0000,0.5,0.0,none
001057,2018-12-01 00:00:00,000,00027,00,0007,1.5,0.0,none
001058,2018-12-02 00:00:00,000,00027,00,0009,1.5,0.0,none
001059,2018-12-02 00:00:00,003,00027,00,0024,1.0,0.0,none
001060,2018-12-03 00:00:00,003,00050,03,0024,2.25,0.0,none
001061,2018-12-03 00:00:00,003,00027,00,0024,2.0,0.0,none
001062,2018-12-03 00:00:00,003,00027,00,0024,2.0,0.0,none
001063,2018-12-04 00:00:00,000,00050,03,0007,4.5,0.0,none
001064,2018-12-05 00:00:00,002,00027,00,0014,1.0,0.0,none
001065,2018-12-06 00:00:00,000,00050,03,0007,5.0,0.0,none
001066,2018-12-06 00:00:00,000,00027,00,0017,1.0,0.0,none
001067,2018-12-07 00:00:00,002,00027,00,0021,1.0,0.0,none
001068,2018-12-07 00:00:00,002,00027,00,0014,0.5,0.0,none
001069,2018-12-10 00:00:00,000,00050,03,0006,5.25,0.0,none
001070,2018-12-11 00:00:00,002,00027,00,0014,1.5,0.0,none
001071,2018-12-11 00:00:00,000,00027,00,0006,2.0,0.0,none
001072,2018-12-11 00:00:00,000,00027,00,0009,2.0,0.0,none
001073,2018-12-11 00:00:00,001,00050,03,0000,2.75,0.0,none
001074,2018-12-11 00:00:00,000,00050,03,0006,2.25,0.0,none
001075,2018-12-13 00:00:00,002,00050,03,0007,5.0,0.0,none
001076,2018-12-13 00:00:00,002,00027,00,0017,8.5,0.0,none
001077,2018-12-13 00:00:00,002,00059,04,0021,4.0,50.0,none
001078,2018-12-14 00:00:00,002,00027,00,0014,7.0,0.0,none
001079,2018-12-14 00:00:00,002,00059,04,0021,4.0,50.0,none
001080,2018-12-15 00:00:00,002,00061,04,0021,1.0,10.0,none
001081,2018-12-15 00:00:00,002,00019,04,0021,4.0,44.0,none
001082,2018-12-15 00:00:00,002,00027,00,0017,4.0,0.0,none
001083,2018-12-15 00:00:00,002,00059,04,0021,4.0,50.0,none
001084,2018-12-16 00:00:00,002,00050,03,0021,5.25,0.0,none
001085,2018-12-16 00:00:00,002,00027,00,0017,3.0,0.0,none
001086,2018-12-16 00:00:00,002,00027,00,0022,4.0,0.0,none
001087,2018-12-16 00:00:00,002,00027,00,0017,1.0,0.0,none
001088,2018-12-16 00:00:00,002,00059,04,0022,5.0,50.0,none
001089,2018-12-16 00:00:00,002,00027,04,0022,4.0,0.0,none
001090,2018-12-17 00:00:00,002,00027,00,0022,5.0,0.0,none
001091,2018-12-17 00:00:00,002,00050,03,0021,5.0,0.0,none
001092,2018-12-17 00:00:00,002,00056,04,0021,1.0,10.0,none
001093,2018-12-17 00:00:00,002,00027,00,0021,5.0,0.0,none
001094,2018-12-17 00:00:00,002,00050,00,0021,5.0,0.0,none
001095,2018-12-17 00:00:00,002,00034,04,0021,5.0,55.0,none
001096,2018-12-18 00:00:00,002,00034,04,0021,3.0,30.0,none
001097,2018-12-18 00:00:00,002,00034,04,0021,3.5,39.0,none
001098,2018-12-18 00:00:00,002,00034,04,0007,1.5,17.0,none
001099,2018-12-18 00:00:00,002,00027,00,0007,2.5,0.0,none
001100,2018-12-18 00:00:00,002,00027,00,0021,5.0,0.0,none
001101,2018-12-18 00:00:00,002,00027,00,0007,2.5,0.0,none
001102,2018-12-18 00:00:00,002,00027,00,0022,5.0,0.0,none
001103,2018-12-18 00:00:00,002,00050,03,0021,5.0,0.0,none
001104,2018-12-18 00:00:00,002,00050,00,0021,5.0,0.0,none
001105,2018-12-26 00:00:00,002,00056,04,0007,4.0,0.0,none
001106,2018-12-28 00:00:00,002,00027,00,0009,2.0,0.0,none
001107,2018-12-28 00:00:00,002,00027,00,0017,1.0,0.0,none
001108,2018-12-28 00:00:00,002,00034,04,0021,2.0,22.0,none
001109,2018-12-28 00:00:00,002,00050,00,0021,3.0,0.0,none
001110,2018-12-28 00:00:00,002,00034,04,0028,1.5,18.0,none
001111,2018-12-28 00:00:00,002,00057,04,0007,1.0,13.0,none
001112,2018-12-28 00:00:00,002,00027,00,0007,1.0,0.0,none
001113,2018-12-29 00:00:00,002,00034,04,0021,3.5,39.0,none
001114,2018-12-29 00:00:00,002,00027,00,0017,2.0,0.0,none
001115,2018-12-29 00:00:00,002,00034,04,0022,0.5,6.0,none
001116,2018-12-30 00:00:00,002,00027,00,0022,3.0,0.0,none
001117,2018-12-30 00:00:00,002,00034,04,0022,1.5,17.0,none
001118,2018-12-31 00:00:00,002,00034,04,0022,3.0,33.0,none
001119,2018-12-31 00:00:00,002,00034,04,0028,1.5,16.0,none
001120,2018-12-31 00:00:00,002,00027,00,0022,2.0,0.0,none
001121,2019-01-01 00:00:00,002,00027,00,0014,3.5,0.0,none
001122,2019-01-02 00:00:00,002,00027,00,0022,2.0,0.0,none
001123,2019-01-03 00:00:00,002,00019,04,0022,4.5,50.0,none
001124,2019-01-03 00:00:00,002,00027,00,0022,1.0,0.0,none
001125,2019-01-04 00:00:00,002,00027,00,0028,4.0,0.0,none
001126,2019-01-04 00:00:00,002,00034,04,0028,3.0,33.0,none
001127,2019-01-04 00:00:00,002,00019,04,0028,4.0,44.0,none
001128,2019-01-05 00:00:00,002,00027,00,0028,4.0,0.0,none
001129,2019-01-05 00:00:00,002,00019,04,0028,3.0,33.0,none
001130,2019-01-05 00:00:00,002,00034,04,0028,3.0,33.0,none
001131,2019-01-06 00:00:00,002,00027,00,0028,3.0,0.0,none
001132,2019-01-06 00:00:00,002,00027,00,0022,3.0,0.0,none
001134,2019-01-07 00:00:00,002,00027,00,0022,3.5,0.0,none
001135,2019-01-07 00:00:00,002,00027,00,0014,2.0,0.0,none
001133,2019-01-07 00:00:00,002,00019,04,0022,3.5,38.5,none
001136,2019-01-08 00:00:00,002,00027,00,0028,1.0,0.0,none
001137,2019-01-08 00:00:00,002,00027,00,0022,3.0,0.0,none
001138,2019-01-08 00:00:00,002,00027,00,0002,2.0,0.0,none
001139,2019-01-10 00:00:00,002,00019,04,0022,2.5,28.0,none
001140,2019-01-10 00:00:00,002,00027,00,0007,3.0,0.0,none
001141,2019-01-12 00:00:00,002,00027,00,0014,1.0,0.0,none
001142,2019-01-15 00:00:00,002,00027,00,0014,0.5,0.0,none
001143,2019-01-18 00:00:00,002,00027,00,0022,2.0,0.0,none
001144,2019-01-19 00:00:00,002,00005,00,0022,2.0,0.0,none
001145,2019-01-19 00:00:00,002,00027,00,0022,2.0,0.0,none
001146,2019-01-23 00:00:00,002,00056,00,0022,2.0,0.0,none
001147,2019-01-23 00:00:00,002,00027,00,0022,2.0,0.0,none
001148,2019-01-24 00:00:00,002,00027,00,0007,5.5,0.0,none
001149,2019-01-25 00:00:00,002,00027,00,0014,0.5,0.0,none
001150,2019-01-26 00:00:00,001,00027,00,0015,0.5,0.0,none
001151,2019-01-29 00:00:00,001,00027,00,0015,3.5,0.0,none
001152,2019-01-30 00:00:00,002,00027,00,0029,0.5,0.0,none
001153,2019-02-01 00:00:00,002,00027,00,0014,0.25,0.0,none
001154,2019-02-02 00:00:00,002,00027,00,0014,0.5,0.0,none
001155,2019-02-03 00:00:00,002,00027,00,0007,3.5,0.0,none
001156,2019-02-03 00:00:00,002,00045,00,0007,1.0,0.0,none
001157,2019-02-03 00:00:00,002,00027,00,0014,0.5,0.0,none
001158,2019-02-04 00:00:00,002,00027,00,0007,6.5,0.0,none
001159,2019-02-04 00:00:00,002,00056,00,0007,6.0,72.0,none
001160,2019-02-05 00:00:00,002,00027,00,0007,3.0,0.0,none
001161,2019-02-05 00:00:00,001,00027,00,0015,1.0,0.0,none
001162,2019-02-05 00:00:00,002,00027,00,0014,0.5,0.0,none
001163,2019-02-05 00:00:00,002,00027,00,0017,4.0,0.0,none
001166,2019-02-06 00:00:00,002,00027,00,0011,1.0,0.0,Land Bank
001165,2019-02-06 00:00:00,002,00027,00,0014,0.75,0.0,none
001164,2019-02-06 00:00:00,002,00027,00,0002,6.0,0.0,none
001167,2019-02-07 00:00:00,002,00027,00,0002,1.5,0.0,none
001168,2019-02-07 00:00:00,002,00027,00,0017,1.0,0.0,none
001169,2019-02-14 00:00:00,002,00027,00,0014,5.0,0.0,none
001170,2019-02-15 00:00:00,002,00027,00,0009,1.0,0.0,none
001171,2019-02-15 00:00:00,002,00027,00,0029,3.0,0.0,none
001172,2019-02-16 00:00:00,002,00027,00,0014,2.75,0.0,none
001173,2019-02-16 00:00:00,002,00058,00,0007,5.0,0.0,none
001174,2019-02-16 00:00:00,002,00027,00,0017,7.5,0.0,none
001175,2019-02-16 00:00:00,002,00068,00,0007,2.0,0.0,none
001176,2019-02-16 00:00:00,002,00058,00,0048,2.0,0.0,none
001177,2019-02-16 00:00:00,002,00068,00,0048,2.0,0.0,none
001178,2019-02-17 00:00:00,002,00027,00,0014,3.0,0.0,none
001180,2019-02-19 00:00:00,002,00058,00,0014,4.0,0.0,none
001179,2019-02-19 00:00:00,002,00027,00,0014,5.5,0.0,none
001181,2019-02-20 00:00:00,002,00027,00,0014,6.0,0.0,none
001182,2019-02-20 00:00:00,002,00027,00,0009,2.0,0.0,none
001183,2019-02-21 00:00:00,002,00084,02,0007,25.0,0.0,10-3  x5 people
001184,2019-02-21 00:00:00,002,00027,00,0017,8.25,0.0,none
001185,2019-02-21 00:00:00,002,00084,00,0015,5.0,0.0,none
001186,2019-02-21 00:00:00,002,00084,00,0006,10.0,0.0,10-3x2
001187,2019-02-22 00:00:00,002,00084,02,0007,16.0,0.0,10-2  x4 people
001188,2019-02-22 00:00:00,002,00027,00,0014,1.0,0.0,none
001189,2019-02-22 00:00:00,002,00027,00,0017,8.5,0.0,none
001190,2019-02-22 00:00:00,002,00084,00,0006,10.0,0.0,10-3/x2
001191,2019-02-23 00:00:00,002,00019,04,0007,5.5,66.0,Bank
001192,2019-02-23 00:00:00,002,00068,00,0007,3.0,0.0,none
001193,2019-02-23 00:00:00,002,00027,00,0007,8.0,0.0,none
001198,2019-02-24 00:00:00,002,00019,04,0028,3.75,51.0,Bank
001197,2019-02-24 00:00:00,002,00019,04,0026,0.5,0.0,none
001194,2019-02-24 00:00:00,002,00027,00,0017,1.0,0.0,none
001195,2019-02-24 00:00:00,002,00027,00,0028,2.75,0.0,none
001196,2019-02-24 00:00:00,002,00027,00,0026,0.5,0.0,none
001199,2019-02-25 00:00:00,002,00027,00,0007,10.5,0.0,none
001200,2019-02-25 00:00:00,002,00019,00,0007,5.25,63.0,Bank
001201,2019-02-26 00:00:00,002,00027,00,0017,11.5,0.0,none
001202,2019-02-26 00:00:00,002,00084,00,0026,15.0,0.0,9:45-2:45/x3
001203,2019-02-26 00:00:00,002,00058,00,0026,3.0,0.0,none
001204,2019-02-26 00:00:00,002,00084,00,0006,10.0,0.0,9:45-2:45/x2
001205,2019-02-27 00:00:00,002,00027,00,0017,7.0,0.0,none
001206,2019-02-27 00:00:00,002,00084,00,0006,20.0,0.0,9:30-2/x4
001211,2019-02-28 00:00:00,002,00084,02,0007,2.5,0.0,none
001210,2019-02-28 00:00:00,002,00019,04,0000,2.0,0.0,none
001209,2019-02-28 00:00:00,002,00084,00,0006,9.0,0.0,10-1/3
001208,2019-02-28 00:00:00,002,00027,00,0017,9.0,0.0,none
001207,2019-02-28 00:00:00,002,00027,00,0014,1.0,0.0,none
001212,2019-03-02 00:00:00,002,00027,00,0007,1.0,0.0,none
001213,2019-03-04 00:00:00,002,00027,00,0007,2.0,0.0,none
001214,2019-03-04 00:00:00,002,00027,00,0017,4.0,0.0,none
001215,2019-03-04 00:00:00,002,00027,00,0006,2.0,0.0,none
001216,2019-03-04 00:00:00,002,00084,00,0006,4.0,0.0,none
001217,2019-03-05 00:00:00,002,00027,00,0006,3.5,0.0,none
001218,2019-03-05 00:00:00,002,00027,00,0017,3.5,0.0,none
001219,2019-03-05 00:00:00,002,00084,00,0006,4.0,0.0,none
001220,2019-03-06 00:00:00,002,00027,00,0006,5.0,0.0,none
001221,2019-03-06 00:00:00,002,00027,00,0009,1.0,0.0,none
001222,2019-03-06 00:00:00,002,00084,00,0006,5.0,0.0,none
001225,2019-03-07 00:00:00,002,00027,00,0014,6.75,0.0,none
001223,2019-03-07 00:00:00,002,00027,00,0017,1.0,0.0,none
001224,2019-03-07 00:00:00,002,00027,00,0014,6.75,0.0,none
001226,2019-03-08 00:00:00,002,00027,00,0014,1.0,0.0,none
001227,2019-03-08 00:00:00,002,00027,00,0002,2.0,0.0,none
001228,2019-03-08 00:00:00,002,00027,00,0014,1.0,0.0,none
001229,2019-03-08 00:00:00,002,00027,00,0002,2.0,0.0,none
001230,2019-03-09 00:00:00,002,00027,00,0014,2.0,0.0,none
001231,2019-03-09 00:00:00,002,00027,00,0014,2.0,0.0,none
001232,2019-03-11 00:00:00,002,00027,00,0026,8.5,0.0,none
001233,2019-03-11 00:00:00,002,00027,00,0026,8.5,0.0,none
001234,2019-03-11 00:00:00,002,00092,04,0026,4.5,0.0,none
001240,2019-03-12 00:00:00,002,00092,04,0007,2.0,0.0,none
001241,2019-03-12 00:00:00,002,00027,00,0017,2.0,0.0,none
001239,2019-03-12 00:00:00,002,00092,04,0026,2.0,0.0,none
001235,2019-03-12 00:00:00,002,00027,00,0026,1.0,0.0,none
001237,2019-03-12 00:00:00,002,00066,00,0006,6.0,0.0,none
001238,2019-03-12 00:00:00,002,00066,00,0007,3.0,0.0,none
001236,2019-03-12 00:00:00,002,00027,00,0006,2.5,0.0,none
001242,2019-03-13 00:00:00,002,00027,00,0017,3.0,0.0,none
001243,2019-03-13 00:00:00,002,00027,00,0026,5.5,0.0,none
001244,2019-03-13 00:00:00,002,00066,00,0026,3.0,0.0,none
001245,2019-03-13 00:00:00,002,00066,00,0004,1.5,0.0,none
001246,2019-03-13 00:00:00,002,00066,00,0007,3.5,0.0,none
001247,2019-03-13 00:00:00,002,00092,04,0026,3.5,0.0,none
001248,2019-03-13 00:00:00,002,00027,00,0014,0.5,0.0,none
001249,2019-03-14 00:00:00,002,00027,00,0017,5.0,0.0,none
001250,2019-03-14 00:00:00,002,00092,04,0048,2.0,0.0,none
001251,2019-03-14 00:00:00,002,00092,04,0006,2.5,0.0,none
001253,2019-03-15 00:00:00,002,00092,04,0006,6.0,0.0,none
001252,2019-03-15 00:00:00,002,00027,00,0017,1.0,0.0,none
001254,2019-03-16 00:00:00,002,00068,00,0007,3.0,0.0,none
001255,2019-03-16 00:00:00,002,00052,00,0006,6.0,0.0,none
001256,2019-03-16 00:00:00,002,00027,00,0017,8.0,0.0,none
001257,2019-03-18 00:00:00,002,00027,00,0048,4.0,0.0,none
001258,2019-03-18 00:00:00,002,00027,00,0014,5.0,0.0,none
001259,2019-03-18 00:00:00,002,00027,00,0007,1.0,0.0,none
001260,2019-03-18 00:00:00,002,00092,04,0006,5.5,0.0,none
001261,2019-03-19 00:00:00,002,00027,00,0048,6.0,0.0,none
001262,2019-03-20 00:00:00,002,00027,00,0048,8.25,0.0,none
001263,2019-03-20 00:00:00,002,00034,04,0028,4.25,48.0,none
001264,2019-03-21 00:00:00,002,00027,00,0048,6.75,0.0,none
001266,2019-03-25 00:00:00,002,00034,00,0007,2.25,27.0,none
001265,2019-03-25 00:00:00,002,00027,00,0048,3.0,0.0,none
001267,2019-03-26 00:00:00,002,00027,00,0014,2.0,0.0,none
001268,2019-03-26 00:00:00,002,00034,04,0048,2.5,30.0,none
001269,2019-03-26 00:00:00,002,00092,04,0006,2.0,0.0,none
001270,2019-03-26 00:00:00,002,00027,00,0048,2.5,0.0,none
001271,2019-03-27 00:00:00,002,00092,04,0006,5.0,0.0,none
001272,2019-03-27 00:00:00,002,00027,00,0048,5.0,0.0,none
001273,2019-03-27 00:00:00,002,00084,00,0034,5.0,0.0,none
001274,2019-03-27 00:00:00,002,00027,00,0017,5.0,0.0,none
001278,2019-03-28 00:00:00,002,00084,00,0034,4.0,0.0,none
001277,2019-03-28 00:00:00,002,00084,00,0006,4.0,0.0,none
001279,2019-03-28 00:00:00,002,00092,04,0006,6.0,0.0,none
001275,2019-03-28 00:00:00,002,00027,00,0006,3.5,0.0,none
001276,2019-03-28 00:00:00,002,00027,00,0033,4.5,0.0,none
001280,2019-03-29 00:00:00,002,00027,00,0017,7.0,0.0,none
001281,2019-03-29 00:00:00,002,00027,00,0006,3.0,0.0,none
001282,2019-03-29 00:00:00,002,00084,00,0028,6.0,0.0,none
001283,2019-03-29 00:00:00,002,00084,00,0034,3.0,0.0,none
001284,2019-03-30 00:00:00,002,00027,00,0017,8.0,0.0,none
001285,2019-03-30 00:00:00,002,00066,00,0006,7.0,0.0,none
001286,2019-03-30 00:00:00,002,00066,00,0028,7.0,0.0,none
001287,2019-03-30 00:00:00,002,00027,00,0028,1.5,0.0,none
001291,2019-04-01 00:00:00,002,00084,00,0006,3.0,0.0,none
001288,2019-04-01 00:00:00,002,00027,00,0017,3.0,0.0,none
001289,2019-04-01 00:00:00,002,00027,00,0029,1.0,0.0,none
001290,2019-04-01 00:00:00,002,00084,00,0034,4.0,0.0,none
001295,2019-04-02 00:00:00,002,00027,00,0017,7.5,0.0,none
001294,2019-04-02 00:00:00,002,00084,00,0034,5.0,0.0,none
001292,2019-04-02 00:00:00,002,00027,00,0006,3.0,0.0,none
001293,2019-04-02 00:00:00,002,00084,00,0006,5.0,0.0,none
001296,2019-04-03 00:00:00,002,00027,00,0029,0.5,0.0,none
001297,2019-04-03 00:00:00,002,00027,00,0002,1.25,0.0,none
001298,2019-04-03 00:00:00,002,00084,00,0034,6.0,0.0,none
001299,2019-04-03 00:00:00,002,00027,00,0017,6.0,0.0,none
001300,2019-04-04 00:00:00,002,00027,00,0017,5.0,0.0,none
001301,2019-04-04 00:00:00,002,00084,00,0006,10.0,0.0,none
001302,2019-04-05 00:00:00,002,00084,00,0006,8.0,0.0,none
001303,2019-04-05 00:00:00,002,00027,00,0017,6.5,0.0,none
001304,2019-04-06 00:00:00,002,00056,04,0048,3.5,42.0,James
001305,2019-04-06 00:00:00,002,00027,00,0017,7.0,0.0,none
001306,2019-04-06 00:00:00,002,00027,00,0007,1.0,0.0,none
001307,2019-04-06 00:00:00,002,00056,04,0007,3.5,42.0,Richard
001310,2019-04-07 00:00:00,002,00027,00,0007,1.0,0.0,none
001309,2019-04-07 00:00:00,002,00030,00,0028,1.5,0.0,none
001308,2019-04-07 00:00:00,002,00027,00,0048,2.0,0.0,none
001311,2019-04-08 00:00:00,001,00027,00,0037,2.0,0.0,none
001312,2019-04-08 00:00:00,001,00027,00,0037,2.0,0.0,none
001313,2019-04-09 00:00:00,002,00027,00,0017,6.0,0.0,none
001314,2019-04-09 00:00:00,000,00027,00,0009,4.0,0.0,none
